date,away,home,vegasHomeLine,bbmiHomeLine,bbmiWinProb,actualAwayScore,actualHomeScore,fakeBet,fakeWin,vegaswinprob
2026-01-12,Houston Christian,Lamar,-7.5,-8.5,0.7993269976718897,56,64,100,200,0
2026-01-12,Nicholls State,McNeese,-13.5,-20.5,0.9854222570512688,68,94,100,187,0
2026-01-12,North Carolina Central,Morgan State,1.5,-1.5,0.5557753499690918,89,78,100,0,0
2026-01-12,Maryland-Eastern Shore,Norfolk State,-5.5,-8.5,0.8253061923311446,74,70,100,0,0
2026-01-12,UT Rio Grande Valley,Northwestern State,3.5,3.5,0.35536842179188677,63,64,,,0
2026-01-12,Arkansas-Pine Bluff,Prairie View A&M,-2.5,-9.5,0.8357759251622425,61,73,100,195,0
2026-01-11,Northwestern,Rutgers,3.5,5.5,0.2836785517409357,75,77,100,0,0
2026-01-12,New Orleans,Southeastern Louisiana,-1.5,3.5,0.3746357871866932,79,76,100,187,0
2026-01-12,Incarnate Word,Stephen F. Austin,-8.5,-11.5,0.8878889801952731,46,56,100,191,0
2026-01-12,Mississippi Valley State,Texas Southern,-13.5,-14.5,0.9455035801336543,51,84,100,191,0
2026-01-11,Cincinnati,UCF,-2.5,-6.5,0.742764597426248,72,73,100,0,0
2026-01-11,Ohio State,Washington,-1.5,0.5,0.4878256882170593,74,81,100,0,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-13,Ball State,Akron,-20.5,-23.5,0.9949043754674822,77,87,100,0,0
2026-01-13,Valparaiso,Belmont,-10.5,-8.5,0.8246531139449873,74,78,100,200,0
2026-01-13,Kent State,Buffalo,2.5,2.5,0.41541216891674826,87,81,,,0
2026-01-13,Boston College,Clemson,-15.5,-16.5,0.9604201734376885,50,74,100,191,0
2026-01-13,Georgetown,Creighton,-8.5,-5.5,0.7210373529609528,83,86,100,195,0
2026-01-13,Dayton,Duquesne,4.5,0.5,0.49577742824676274,71,65,100,0,0
2026-01-13,Western Illinois,Eastern Illinois,-7.5,-13.5,0.92945136571767,55,57,100,0,0
2026-01-13,Northern Illinois,Eastern Michigan,-8.5,-12.5,0.9005533729619766,59,77,100,195,0
2026-01-13,Bradley,Evansville,6.5,7.5,0.21313874358264373,94,90,100,0,0
2026-01-13,Colorado State,Fresno State,4.5,3.5,0.37795814062761135,69,79,100,195,0
2026-01-13,West Virginia,Houston,-13.5,-10.5,0.8719060913537451,48,77,100,0,0
2026-01-13,Iowa State,Kansas,3.5,-4.5,0.6683961988357053,63,84,100,195,0
2026-01-13,Virginia,Louisville,-3.5,-5.5,0.6988553144362066,79,70,100,0,0
2026-01-13,George Mason,Loyola (IL),7.5,18.5,0.023414353740238925,82,74,100,183,0
2026-01-13,Central Michigan,Miami (OH),-15.5,-25.5,0.9976794389378625,61,100,100,195,0
2026-01-13,Indiana,Michigan State,-6.5,-8.5,0.8161349394405525,60,81,100,187,0
2026-01-13,Wisconsin,Minnesota,1.5,1.5,0.44375469664326306,78,75,,,0
2026-01-13,Alabama,Mississippi St.,4.5,6.5,0.2661638932690805,97,82,100,191,0
2026-01-13,Oregon,Nebraska,-10.5,-14.5,0.9454832429175737,55,90,100,191,0
2026-01-13,Grand Canyon,New Mexico,-7.5,-6.5,0.7558318146448597,64,87,100,0,0
2026-01-13,Illinois-Chicago,Northern Iowa,-6.5,-6.5,0.7325014340776825,69,61,,,0
2026-01-13,Miami (FL),Notre Dame,4.5,2.5,0.3988490699744822,81,69,100,0,0
2026-01-13,Florida,Oklahoma,6.5,1.5,0.46856050053970777,96,79,100,0,0
2026-01-13,Baylor,Oklahoma State,1.5,-1.5,0.5588812282800515,94,79,100,0,0
2026-01-13,Villanova,Providence,2.5,1.5,0.47239752321619277,88,82,100,0,0
2026-01-13,Saint Mary's,San Francisco,6.5,6.5,0.24737044503433858,82,68,,,0
2026-01-13,Air Force,San Jose State,-6.5,-12.5,0.9042154768776782,62,70,100,187,0
2026-01-13,UConn,Seton Hall,6.5,5.5,0.2709563309598412,69,64,100,187,0
2026-01-13,Marquette,St. John's,-14.5,-16.5,0.960537307483614,68,92,100,183,0
2026-01-13,Florida State,Syracuse,-6.5,-7.5,0.7843665718529194,86,94,100,187,0
2026-01-13,Texas A&M,Tennessee,-11.5,-6.5,0.7641925438003373,82,87,100,195,0
2026-01-13,Ohio,Toledo,-2.5,-6.5,0.7482451731746762,85,101,100,200,0
2026-01-13,Boise State,UNLV,2.5,-2.5,0.5744610220392102,85,89,100,191,0
2026-01-13,Maryland,USC,-9.5,-12.5,0.9147039412989191,71,88,100,195,0
2026-01-13,Massachusetts,Western Michigan,3.5,3.5,0.3541856251445705,85,82,,,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-14,Arizona State,Arizona,-21.5,-19.5,0.9804608137723831,82,89,100,187,0
2026-01-14,South Carolina,Arkansas,-10.5,-11.5,0.8843019649879313,74,108,100,187,0
2026-01-14,TCU,BYU,-12.5,-11.5,0.8830961288461818,70,76,100,195,0
2026-01-14,LeHigh,Boston University,-2.5,-5.5,0.712139008355702,93,91,100,0,0
2026-01-14,Lafayette,Bucknell,-3.5,-3.5,0.6210508926656624,69,76,,,0
2026-01-14,Duke,California,13.5,6.5,0.2603572398647994,71,56,100,0,0
2026-01-14,Niagara,Canisius,-2.5,-5.5,0.7081472669041855,59,54,100,0,0
2026-01-14,USC Upstate,Charleston Southern,-6.5,-8.5,0.8207719940587551,86,81,100,0,0
2026-01-14,Tulsa,Charlotte,3.5,10.5,0.1371741350140383,86,74,100,191,0
2026-01-14,Colorado,Cincinnati,-8.5,-4.5,0.681020313331337,68,77,100,0,0
2026-01-14,Oral Roberts,Denver,-8.5,-8.5,0.8161946809880359,87,98,,,0
2026-01-14,Manhattan,Fairfield,-6.5,-9.5,0.8343752087294707,62,98,100,195,0
2026-01-14,Davidson,George Washington,-10.5,-8.5,0.8253053120257091,84,79,100,183,0
2026-01-14,Radford,Gardner-Webb,13.5,13.5,0.07281925181236781,89,80,,,0
2026-01-14,Ole Miss,Georgia,-10.5,-10.5,0.863790986848854,97,95,,,0
2026-01-14,Pittsburgh,Georgia Tech,1.5,-2.5,0.592766269264245,89,66,100,0,0
2026-01-14,Army,Holy Cross,-5.5,-2.5,0.5669924307178653,75,82,100,0,0
2026-01-14,Illinois State,Indiana State,6.5,4.5,0.31095308390650156,89,94,100,191,0
2026-01-14,Sam Houston State,Jacksonville State,-1.5,3.5,0.34891757287190484,77,62,100,191,0
2026-01-14,UCF,Kansas State,-1.5,1.5,0.4543004695816131,82,73,100,183,0
2026-01-14,Florida International,Kennesaw State,-4.5,-7.5,0.7749221738322255,86,89,100,0,0
2026-01-14,Kentucky,LSU,4.5,-2.5,0.6057608630517648,75,74,100,191,0
2026-01-14,Middle Tennessee,Louisiana Tech,3.5,-1.5,0.5358644194431589,58,59,100,191,0
2026-01-14,Colgate,Loyola (MD),10.5,7.5,0.23131187614116944,86,80,100,183,0
2026-01-14,Coastal Carolina,Marshall,-8.5,-7.5,0.7717521745996718,85,83,100,191,0
2026-01-14,Temple,Memphis,-7.5,-3.5,0.6423455171794354,53,55,100,191,0
2026-01-14,Auburn,Missouri,1.5,-4.5,0.6603703432769492,74,84,100,187,0
2026-01-14,South Dakota State,North Dakota State,-5.5,-8.5,0.8049573345186046,65,76,100,195,0
2026-01-14,Illinois,Northwestern,8.5,5.5,0.3051684572268296,79,68,100,0,0
2026-01-14,Loyola Marymount,Oregon State,1.5,2.5,0.3908026058093975,70,76,100,0,0
2026-01-14,UCLA,Penn State,3.5,10.5,0.14015875644704023,71,60,100,191,0
2026-01-14,Portland,Pepperdine,1.5,3.5,0.3546762192943038,63,67,100,0,0
2026-01-14,UNC Asheville,Presbyterian,3.5,-5.5,0.7058219380167401,70,71,100,187,0
2026-01-14,Iowa,Purdue,-10.5,-7.5,0.770428972755726,72,79,100,195,0
2026-01-14,Saint Peter's,Quinnipiac,-6.5,-2.5,0.607616097063158,74,70,100,187,0
2026-01-14,VCU,Rhode Island,4.5,6.5,0.25063496998503054,84,75,100,191,0
2026-01-14,La Salle,Richmond,-7.5,-11.5,0.8875921907449367,53,74,100,195,0
2026-01-14,Iona,Rider,7.5,12.5,0.09568940149342287,68,72,100,0,0
2026-01-14,Virginia Tech,SMU,-8.5,-7.5,0.7763297902087323,76,77,100,195,0
2026-01-14,St. Bonaventure,Saint Joseph's,1.5,3.5,0.36418714866482604,64,68,100,0,0
2026-01-14,Fordham,Saint Louis,-18.5,-19.5,0.9841819192250914,56,78,100,191,0
2026-01-14,Furman,Samford,-1.5,2.5,0.4201364403508374,77,73,100,195,0
2026-01-14,Pacific,Santa Clara,-12.5,-6.5,0.7646432170812536,69,85,100,0,0
2026-01-14,Sacred Heart,Siena,-8.5,-7.5,0.7845476449624091,86,80,100,195,0
2026-01-14,East Carolina,South Florida,-18.5,-22.5,0.9918955556957064,71,82,100,0,0
2026-01-14,Drake,Southern Illinois,-5.5,-3.5,0.6241449198031435,76,73,100,187,0
2026-01-14,North Carolina,Stanford,3.5,3.5,0.383089053738641,90,95,,,0
2026-01-14,Vanderbilt,Texas,4.5,3.5,0.38480092772435326,64,80,100,200,0
2026-01-14,Louisiana,Texas State,-8.5,-14.5,0.9390111981455158,54,59,100,0,0
2026-01-14,Utah,Texas Tech,-17.5,-15.5,0.9542467308204837,74,88,100,191,0
2026-01-14,Southern Miss,Troy,-8.5,-12.5,0.9115775155469178,65,91,100,183,0
2026-01-14,UAB,Tulane,1.5,5.5,0.29621678126988615,82,69,100,200,0
2026-01-14,Rice,UTSA,6.5,6.5,0.24116984743110514,89,73,,,0
2026-01-14,Nevada,Utah State,-13.5,-6.5,0.7326636338426888,62,71,100,187,0
2026-01-14,Michigan,Washington,12.5,5.5,0.28458416525124286,82,72,100,195,0
2026-01-14,East Tennessee State,Western Carolina,6.5,4.5,0.31417716372040794,68,72,100,200,0
2026-01-14,Missouri State,Western Kentucky,-6.5,-7.5,0.7780768375220102,72,87,100,191,0
2026-01-14,High Point,Winthrop,1.5,-1.5,0.5590438418552988,75,92,100,191,0
2026-01-14,Chattanooga,Wofford,-5.5,-0.5,0.5063059805403533,76,67,100,187,0
2026-01-14,San Diego State,Wyoming,2.5,1.5,0.4388924780821123,74,57,100,0,0
2026-01-14,Butler,Xavier,1.5,2.5,0.4314841737075932,75,89,100,0,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-15,California Baptist,Abilene Christian,-2.5,2.5,0.40005683325699426,74,58,100,195,0
2026-01-15,Binghamton,Albany,-7.5,-16.5,0.9615326616800945,53,69,100,187,0
2026-01-15,James Madison,Appalachian State,-1.5,-7.5,0.788268650077979,65,80,100,187,0
2026-01-15,Eastern Illinois,Little Rock,-5.5,-1.5,0.5386279789905022,63,74,100,0,0
2026-01-15,Eastern Kentucky,Austin Peay,-7.5,-13.5,0.9259285380821597,72,74,100,0,0
2026-01-15,UMBC,Bryant,-1.5,5.5,0.2883008077592364,74,79,100,0,0
2026-01-15,UC Santa Barbara,Cal State Bakersfield,6.5,10.5,0.14222510338069339,75,69,100,0,0
2026-01-15,Hawaii,Cal Poly,4.5,11.5,0.11678850886856273,86,66,100,200,0
2026-01-15,Jacksonville,Central Arkansas,-9.5,-12.5,0.9114563624768365,60,62,100,0,0
2026-01-15,Green Bay,Cleveland State,4.5,4.5,0.3370730254041405,88,73,,,0
2026-01-15,UTEP,Delaware,-2.5,0.5,0.4859601311162467,70,69,100,200,0
2026-01-15,Wichita State,Florida Atlantic,-4.5,-5.5,0.6989059730258674,67,85,100,183,0
2026-01-15,Queens University,Florida Gulf Coast,-1.5,0.5,0.49461001051361597,85,74,100,195,0
2026-01-15,Old Dominion,Georgia Southern,-6.5,-6.5,0.7390082550710765,84,87,,,0
2026-01-15,Robert Morris,IU Indy,5.5,5.5,0.27119594016250836,93,96,,,0
2026-01-15,Idaho,Idaho State,-2.5,0.5,0.4984010113836075,68,76,100,0,0
2026-01-15,New Mexico State,Liberty,-9.5,-5.5,0.7282963824752148,71,73,100,191,0
2026-01-15,Bellarmine,Lipscomb,-10.5,-15.5,0.9481432491903384,71,81,100,0,0
2026-01-15,UC Riverside,Long Beach State,-4.5,-8.5,0.821874774210652,73,88,100,183,0
2026-01-15,Oakland,Milwaukee,3.5,3.5,0.3565526132232898,73,60,,,0
2026-01-15,Drexel,Monmouth,-5.5,-1.5,0.529245284870481,73,51,100,191,0
2026-01-15,North Florida,North Alabama,-9.5,-1.5,0.5327384922771448,105,91,100,191,0
2026-01-15,St. Thomas,North Dakota,9.5,7.5,0.22915760984151134,91,80,100,0,0
2026-01-15,Elon,Northeastern,3.5,7.5,0.2313602304722786,78,85,100,0,0
2026-01-15,Detroit-Mercy,Northern Kentucky,-9.5,-12.5,0.9001691940044696,71,96,100,191,0
2026-01-15,Northern Colorado,Portland State,-3.5,-6.5,0.7380099476376076,73,76,100,0,0
,,,,,,,,,,
2026-01-15,Northern Arizona,Sacramento State,-2.5,-9.5,0.8322031368146711,69,83,100,191,0
2026-01-15,San Diego,Seattle,-9.5,-9.5,0.8437614805592873,64,75,,,0
2026-01-15,Arkansas State,South Alabama,3.5,-1.5,0.5509079273184037,87,91,100,183,0
2026-01-15,UMKC,South Dakota,-7.5,-13.5,0.9218278154588656,83,99,100,187,0
2026-01-15,Tarleton State,Southern Utah,5.5,1.5,0.46900241182713465,105,106,100,195,0
2026-01-15,West Georgia,Stetson,3.5,-0.5,0.5217448740336699,86,95,100,191,0
2026-01-15,Hofstra,Stony Brook,7.5,6.5,0.26797481545824253,71,76,100,191,0
2026-01-15,SIU-Edwardsville,Tennessee-Martin,-8.5,-6.5,0.7649043722354286,59,65,100,191,0
2026-01-15,Morehead State,Tennessee State,-8.5,-5.5,0.7293781418902812,100,105,100,187,0
2026-01-15,Southern Indiana,Tennessee Tech,-5.5,-8.5,0.8189622249176576,71,54,100,0,0
2026-01-15,Charleston,Towson,-1.5,-4.5,0.6704015453617913,52,61,100,195,0
2026-01-15,Cal State Fullerton,UC Davis,-3.5,-7.5,0.7970479917164193,69,74,100,195,0
2026-01-15,Cal State Northridge,UC San Diego,-7.5,-8.5,0.8160538124328195,84,79,100,0,0
2026-01-15,NJIT,Umass Lowell,-7.5,-8.5,0.8253462432491407,73,64,100,0,0
2026-01-15,The Citadel,UNC Greensboro,-8.5,-11.5,0.8935732955298454,66,69,100,0,0
2026-01-15,Texas-Arlington,Utah Tech,-1.5,0.5,0.4913776078897978,56,52,100,191,0
2026-01-15,Mercer,VMI,9.5,8.5,0.18751062882019986,77,67,100,0,0
2026-01-15,Maine,Vermont,-12.5,-14.5,0.9434031404512537,62,67,100,0,0
2026-01-15,Gonzaga,Washington State,17.5,16.5,0.04184691009430008,86,65,100,0,0
2026-01-15,Eastern Washington,Weber State,-4.5,-14.5,0.9445925887012567,80,91,100,187,0
2026-01-15,North Carolina A&T,William & Mary,-13.5,-17.5,0.9686459518602502,89,97,100,0,0
2026-01-15,Youngstown State,Wright State,-6.5,-10.5,0.8652323482264497,83,93,100,195,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-17,Nevada,Air Force,-8.5,20.5,0.013776504349031327,81,66,100,191,0
2026-01-17,Western Michigan,Akron,-3.5,-17.5,0.9684804940540289,89,104,100,191,0
2026-01-17,Texas Southern,Alcorn State,-2.5,-1.5,0.5612068133529684,72,71,100,187,0
2026-01-17,Old Dominion,Appalachian State,-3.5,-10.5,0.868989739479003,75,73,100,0,0
2026-01-17,Western Illinois,Little Rock,-2.5,-11.5,0.8958201943913748,79,86,100,200,0
2026-01-17,Florida A&M,Arkansas-Pine Bluff,4.5,-8.5,0.8007397958001018,71,67,100,195,0
2026-01-17,South Carolina,Auburn,2.5,-8.5,0.8000002767840438,67,71,100,200,0
2026-01-17,Syracuse,Boston College,-2.5,4.5,0.3157152842031242,73,81,100,0,0
2026-01-17,Eastern Michigan,Bowling Green,-10.5,-12.5,0.9007164109025045,79,85,100,0,0
2026-01-17,Columbia,Brown,1.5,1.5,0.43547793699309234,80,86,,,0
2026-01-17,UC San Diego,Cal State Bakersfield,-1.5,11.5,0.10721297305827582,83,62,100,183,0
2026-01-17,Long Beach State,Cal State Northridge,-1.5,-5.5,0.7230895863721067,87,80,100,0,0
2026-01-17,North Carolina,California,-15.5,0.5,0.4977216086953492,78,84,100,191,0
2026-01-17,Mount St. Mary's,Canisius,-9.5,-0.5,0.5140142736071728,78,68,100,187,0
2026-01-17,North Florida,Central Arkansas,1.5,-18.5,0.9746230994572443,69,98,100,195,0
2026-01-17,Le Moyne,Chicago State,-3.5,8.5,0.19493943996537622,72,57,100,191,0
2026-01-17,Iowa State,Cincinnati,-3.5,4.5,0.31220001931811225,70,79,100,0,0
2026-01-17,Miami (FL),Clemson,-8.5,-6.5,0.7380984470942703,59,69,100,0,0
2026-01-17,Youngstown State,Cleveland State,-14.5,3.5,0.3849996707492853,78,80,100,187,0
2026-01-17,Bucknell,Colgate,5.5,-14.5,0.9416705646129138,76,95,100,200,0
2026-01-17,Pennsylvania,Dartmouth,-17.5,-1.5,0.5430902911519642,84,74,100,195,0
2026-01-17,New Mexico State,Delaware,-5.5,13.5,0.07642869184396472,97,68,100,191,0
2026-01-17,Morgan State,Delaware State,-6.5,-0.5,0.5027285469163503,80,79,100,200,0
2026-01-17,Bellarmine,Eastern Kentucky,-8.5,-8.5,0.8255349761834355,69,89,,,0
2026-01-17,LIU,Fairleigh Dickinson,4.5,2.5,0.4056561838533892,66,59,100,0,0
2026-01-17,West Georgia,Florida Gulf Coast,-7.5,-7.5,0.772381019349681,72,90,,,0
2026-01-17,Sam Houston State,Florida International,-5.5,1.5,0.4742344464937799,76,63,100,191,0
2026-01-17,Wake Forest,Florida State,9.5,3.5,0.37837797598888967,69,68,100,191,0
2026-01-17,Duquesne,Fordham,6.5,1.5,0.43952085648501693,74,63,100,0,0
2026-01-17,Wyoming,Fresno State,-3.5,0.5,0.48131724076515314,60,63,100,191,0
2026-01-17,Wofford,Furman,1.5,-6.5,0.7524788756446504,74,70,100,0,0
2026-01-17,Presbyterian,Gardner-Webb,5.5,12.5,0.08961080477196126,92,55,100,195,0
2026-01-17,UConn,Georgetown,-5.5,11.5,0.10929031255158494,64,62,100,191,0
2026-01-17,Arkansas,Georgia,-5.5,-4.5,0.6580694491988077,76,90,100,0,0
2026-01-17,Coastal Carolina,Georgia Southern,-1.5,-2.5,0.600656394007156,79,75,100,0,0
2026-01-17,Southern,Grambling State,-9.5,-3.5,0.6125074459603305,71,53,100,200,0
2026-01-17,Utah State,Grand Canyon,-1.5,4.5,0.33289839467441296,74,84,100,0,0
2026-01-17,Princeton,Harvard,-2.5,-7.5,0.7767311908700407,80,87,100,200,0
2026-01-17,USC Upstate,High Point,-7.5,-21.5,0.9909660144274864,69,89,100,200,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-18,Arizona State,Houston,-18.5,-14.5,0.9449170175071829,73,103,100,0,0
2026-01-18,UTSA,Memphis,-20.5,-22.5,0.9917360861532786,69,95,100,191,0
2026-01-18,Washington State,San Francisco,-5.5,-8.5,0.8025754824932436,80,85,100,0,0
2026-01-18,North Texas,Tulane,7.5,6.5,0.2607896628882709,71,63,100,0,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-19,Alabama A&M,Alabama State,-1.5,-1.5,0.5489552495792305,73,69,,,0
2026-01-19,Vermont,Albany,4.5,-1.5,0.5551959030072486,68,75,100,195,0
2026-01-19,Prairie View A&M,Alcorn State,2.5,3.5,0.36775974619141527,75,76,100,0,0
2026-01-19,Bethune-Cookman,Arkansas-Pine Bluff,3.5,-4.5,0.6809177453336597,87,82,100,0,0
2026-01-19,UMBC,Binghamton,5.5,12.5,0.09872116844527234,78,60,100,191,0
2026-01-19,Cornell,Brown,1.5,-0.5,0.5063828041522838,89,67,100,0,0
2026-01-19,New Haven,Chicago State,-1.5,5.5,0.2841981918906341,62,56,100,195,0
2026-01-19,Princeton,Dartmouth,-1.5,-7.5,0.7827228973473319,69,71,100,191,0
2026-01-19,Wagner,Fairleigh Dickinson,-2.5,-2.5,0.6019766143698237,61,68,,,0
2026-01-19,George Washington,George Mason,-1.5,-2.5,0.5868127900443993,64,69,100,183,0
2026-01-19,North Carolina A&T,Hampton,-6.5,-9.5,0.8319057318840668,61,82,100,200,0
2026-01-19,Pennsylvania,Harvard,-4.5,-1.5,0.535061661928198,63,64,100,183,0
2026-01-19,Northwestern State,Houston Christian,-3.5,-2.5,0.5765683752839794,80,82,100,195,0
2026-01-19,East Texas A&M,Incarnate Word,-6.5,-9.5,0.8497433660337875,80,58,100,0,0
2026-01-19,Texas Southern,Jackson State,-2.5,1.5,0.47012209010947714,89,94,100,0,0
2026-01-19,LIU,Le Moyne,1.5,-1.5,0.5263894379004105,77,83,100,180,0
2026-01-19,Loyola (MD),LeHigh,-5.5,-6.5,0.7447737708076231,81,88,100,191,0
2026-01-19,New Hampshire,Maine,-2.5,4.5,0.32918832246876206,65,48,100,191,0
2026-01-19,Merrimack,Marist,-6.5,-9.5,0.8443159596713865,68,55,100,0,0
2026-01-19,Providence,Marquette,1.5,3.5,0.3886480415317034,104,105,100,0,0
2026-01-19,Central Connecticut,Mercyhurst,-1.5,-1.5,0.5439142713675145,61,79,,,0
2026-01-19,Florida A&M,Mississippi Valley State,11.5,8.5,0.17368206769132444,62,48,100,0,0
2026-01-19,Northeastern,Monmouth,-3.5,-6.5,0.7370014834493124,68,81,100,183,0
2026-01-19,Montana State,Northern Colorado,-1.5,-1.5,0.5279110312332222,73,68,,,0
2026-01-19,Bryant,NJIT,-1.5,-5.5,0.7218382555116838,55,79,100,183,0
2026-01-19,Lamar,New Orleans,-1.5,2.5,0.4107044154437117,76,89,100,0,0
2026-01-19,Mount St. Mary's,Niagara,3.5,2.5,0.40707849500082993,68,58,100,0,0
2026-01-19,Stephen F. Austin,Nicholls State,2.5,6.5,0.2455964647481621,79,62,100,187,0
2026-01-19,Montana,Northern Arizona,5.5,7.5,0.22676121354015133,98,72,100,183,0
2026-01-19,Manhattan,Quinnipiac,-12.5,-13.5,0.9315600645863591,92,98,100,0,0
2026-01-19,Sacred Heart,Rider,3.5,8.5,0.18230918088151649,105,85,100,200,0
2026-01-19,Iona,Saint Peter's,-3.5,-5.5,0.7213906842481344,63,77,100,191,0
2026-01-19,Fairfield,Siena,-6.5,-5.5,0.723595292628356,77,85,100,0,0
2026-01-19,Stonehill,St. Francis (PA),1.5,-2.5,0.5854281758409591,61,63,100,187,0
2026-01-19,McNeese,Texas A&M-CC,8.5,1.5,0.45553944992640627,69,53,100,0,0
2026-01-19,Drexel,Towson,-5.5,-5.5,0.7005867758495343,58,59,,,0
2026-01-19,Southeastern Louisiana,UT Rio Grande Valley,-5.5,-14.5,0.9435799175037106,65,68,100,0,0
2026-01-19,Saint Joseph's,VCU,-14.5,-11.5,0.896543443604369,72,79,100,191,0
2026-01-19,Columbia,Yale,-8.5,-8.5,0.8105823833866159,74,91,,,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2026-01-21,Colgate,American,0,-4.5,0.6633523121034528,66,70,100,200,0
2026-01-21,West Virginia,Arizona State,-1.5,3.5,0.3541883806165067,75,63,100,191,0
2026-01-21,Cincinnati,Arizona,-14.5,-16.5,0.9604429513465222,51,77,100,200,0
2026-01-20,Vanderbilt,Arkansas,-1.5,-4.5,0.6664722250489181,68,93,100,200,0
2026-01-20,Texas Tech,Baylor,1.5,0.5,0.48645356964909137,92,73,100,0,0
2026-01-21,Pittsburgh,Boston College,1.5,2.5,0.42856631506834697,62,65,100,0,0
2026-01-21,Lafayette,Boston University,-4.5,-8.5,0.821457382894382,73,77,100,0,0
2026-01-21,Indiana State,Bradley,-7.5,-7.5,0.7869212403829984,68,75,,,0
2026-01-21,Army,Bucknell,-6.5,1.5,0.4404426977513223,87,84,100,200,0
2026-01-20,DePaul,Butler,-3.5,-6.5,0.7552102468757116,80,87,100,191,0
2026-01-08,Utah Tech,California Baptist,-7.5,-5.5,0.703252354894474,136,157,100,0,0
2026-01-20,Ball State,Central Michigan,10.5,-5.5,0.7031716231048812,68,67,100,187,0
2026-01-21,East Tennessee State,Chattanooga,4.5,0.5,0.4810017731925531,67,66,100,195,0
2026-01-20,NC State,Clemson,4.5,-3.5,0.6476084650299616,80,76,100,191,0
2026-01-20,Kansas,Colorado,4.5,6.5,0.2637660482423432,75,69,100,183,0
2026-01-20,Air Force,Colorado State,-19.5,-24.5,0.9959195172667283,52,81,100,191,0
2026-01-21,Xavier,Creighton,-7.5,-5.5,0.7070748408562852,93,94,100,183,0
2026-01-21,Fordham,Davidson,-5.5,-2.5,0.5947401181911889,63,68,100,191,0
2026-01-21,Fort Wayne,Detroit-Mercy,2.5,2.5,0.4150915791722044,83,76,,,0
2026-01-21,Murray State,Drake,4.5,3.5,0.361350686746192,90,101,100,191,0
2026-01-20,Saint Louis,Duquesne,3.5,9.5,0.15993673119097118,81,77,100,177,0
2026-01-21,Tulane,Florida Atlantic,-10.5,-11.5,0.8924981050442686,74,79,100,0,0
2026-01-20,LSU,Florida,-15.5,-8.5,0.8105805313921348,61,79,100,0,0
2026-01-21,San Diego State,Grand Canyon,1.5,3.5,0.370611231325512,69,70,100,0,0
2026-01-21,Maryland,Illinois,-18.5,-22.5,0.9925662319609441,70,89,100,183,0
2026-01-21,Northern Iowa,Illinois State,0,-7.5,0.774199364588074,54,59,100,200,0
2026-01-20,Rutgers,Iowa,-17.5,-18.5,0.9781646383621753,62,68,100,0,0
2026-01-20,UCF,Iowa State,-16.5,-11.5,0.8974615115897351,57,87,100,0,0
2026-01-20,Utah,Kansas State,-9.5,-6.5,0.7580907887298509,78,81,100,191,0
2026-01-20,Miami (OH),Kent State,6.5,3.5,0.3630128497486198,107,101,100,191,0
2026-01-21,Texas,Kentucky,-6.5,-7.5,0.7872293103312715,80,85,100,0,0
2026-01-21,Dayton,La Salle,10.5,6.5,0.2367373278749496,64,67,100,191,0
2026-01-21,Gardner-Webb,Longwood,-14.5,-20.5,0.9853444429894773,56,91,100,191,0
2026-01-20,Toledo,Massachusetts,-1.5,-2.5,0.6067816950282756,82,84,100,200,0
2026-01-21,Western Carolina,Mercer,-9.5,-17.5,0.9698276529247565,76,88,100,183,0
2026-01-20,Florida State,Miami (FL),-9.5,-12.5,0.9094185298540508,65,63,100,0,0
2026-01-20,Indiana,Michigan,-18.5,-13.5,0.9308002830597394,72,86,100,191,0
2026-01-20,Georgia,Missouri,-1.5,-1.5,0.5648049366768264,74,72,,,0
2026-01-21,Holy Cross,Navy,-9.5,-14.5,0.9395474635334669,68,85,100,191,0
2026-01-21,Washington,Nebraska,-11.5,-11.5,0.8875109302588569,66,76,,,0
2026-01-20,San Jose State,Nevada,-17.5,-17.5,0.968361281092774,54,87,,,0
2026-01-21,Fresno State,New Mexico,-13.5,-10.5,0.8687996694228088,74,83,100,187,0
2026-01-21,Notre Dame,North Carolina,-11.5,-11.5,0.8952727200988533,69,91,,,0
2026-01-21,UTSA,North Texas,-16.5,-22.5,0.9922089968336791,62,81,100,187,0
2026-01-21,IU Indy,Oakland,-15.5,-17.5,0.9708866523004609,103,85,100,0,0
2026-01-20,Northern Illinois,Ohio,-14.5,-10.5,0.8701764023528752,77,80,100,183,0
2026-01-20,Minnesota,Ohio State,-10.5,-8.5,0.8022462080863095,74,82,100,177,0
2026-01-21,Troy,Old Dominion,5.5,8.5,0.17520066849487104,83,77,100,200,0
2026-01-20,Auburn,Ole Miss,3.5,0.5,0.4850946214315969,78,66,100,0,0
2026-01-21,South Dakota,Omaha,-5.5,-2.5,0.597090073021445,68,64,100,195,0
